"","business_id","Monday_open","Monday_close","Tuesday_open","Tuesday_close","Wednesday_open","Wednesday_close","Thursday_open","Thursday_close","Friday_open","Friday_close","Saturday_open","Saturday_close","Sunday_open","Sunday_close"
"18490","nnk0CUHZNri5ltQrijlu8A","9","17","9","17","9","17","9","17","9","17",NA,"",NA,""
"18491","YRMlhKB5GNzi-ayda7DWaA",NA,"","17","21","17","21","16","21","16","21","16","21","16","21"
"18492","B3peGFbWJh6E_JL7-mChRQ","9","15","9","15","9","15","9","15","9","15",NA,"",NA,""
"18493","xYP6A8yoQxtJHzEbOUFz6A","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18494","1UgIJVMPMO4uGIU-W8noUA","9","22","9","22","9","22","9","22","9","22","8","22","8","22"
"18495","o8L65-4ZehprDLdSgTlFrw","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"18496","qyxeb-o66wtaK8ZauyXMSg",NA,"",NA,"","16","20","16","20","16","20","16","20","16","20"
"18497","CySSImYuAB-fr1xohCJnPA",NA,"","11","23","11","23","11","23","11","0","11","0","11","22"
"18498","0EnO-05uOK-b4O5HoJZX7Q",NA,"",NA,"","11","20","11","20","11","20","11","20","11","20"
"18499","l8vsKRUUzHH7MCS77ebfvQ","7","18","7","18","7","18","7","18","7","18","8","18","8","18"
"18500","N_g-DECU6hOk7SJSCeCGzA","7","14","7","14","7","14","7","14","7","14","7","14","7","14"
"18501","tDyog1hJzVH4naV30gAPBQ","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"18502","ArOpJWNQUxZb728-eLw2tA",NA,"","11","21","11","21","11","21","11","21","11","21","12","21"
"18503","gdoe1DFtCg6ygqC7TRoESQ","7","2","7","2","7","2","7","2","7","4","7","4","7","2"
"18504","aeX2kSfJlqIIoJfi1F8vzw","10","20","10","20","10","20","10","20","10","21","10","21","11","16"
"18505","BDw_Is0lDvhwsSLQxy1Dkw","11","20","11","20","11","20","11","20","11","21","11","21","11","18"
"18506","9b6RnJ7_xa4i5r86ipCCzQ","15","2","15","2","15","2","15","2","11","2","11","2","11","2"
"18507","6cMzuJH4YW4VSPyJLwHM5A","11","20","11","20","11","20","11","20","11","20","11","20",NA,""
"18508","8OlvNJkV6B4_h0GIijuuCw","8","22","8","22","8","22","8","22","8","23","8","23","8","22"
"18509","MimKL6DZXjW6pAB2USBADg","11","1","11","1","11","1","11","1","11","2","10","2","10","1"
"18510","KOqTrsHbZXWnE7KdDS32gQ","7","16","7","16","7","16","7","16","7","16","8","15",NA,""
"18511","w305X26_w9JgJ3pLKlyCuA","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"18512","szqma4QibwpVaA9fsE8soQ","7","21","7","21","7","21","7","21","7","21","7","21","8","21"
"18513","_sZpXwKcbnJONzPHlINgfg","16","21","16","21","16","21","16","21","16","22","11","22","11","21"
"18514","dPdOWcNd5LImBLEri9rDcg","17","0","17","0","17","0","17","0","17","2","17","2","11","0"
"18515","MILJRoy07iy0bZUnR0G_jg","10","20","10","20","10","20","10","20","10","20","10","20","11","19"
"18516","VHalZe1uX7-fHWP3gRX5Ig",NA,"","7","22","7","22","7","22","7","22","7","22","7","22"
"18517","CDsgvw0NHlXDP0oA1YwlqA","8","16","8","16","8","16","8","16","8","16","8","16","8","16"
"18518","N_OpECSPDiArjrpbcIMQgQ","6","18","6","18","6","18","6","18","6","18","7","19","7","19"
"18519","PdSAZ8Z9yGBTZr2_E13cGg",NA,"",NA,"",NA,"","9","14","9","14","9","14","9","14"
"18520","vm_cC9MZP5CxA2MN_6Jfjg",NA,"","11","21","11","21","11","21","11","21","11","21","12","21"
"18521","P2MkgaV4aShkOYsW8ZTtzA",NA,"","17","21","11","21","11","21","11","21","17","21","17","21"
"18522","ODRGcn7KhfhzWAhNsLKNjQ","11","22",NA,"","11","22","11","22","11","22","11","22","11","22"
"18523","n-5xA19txqjxmRdKB3A6bg","17","1","17","1","17","1","17","2","17","2","17","2","17","1"
"18524","Zh_D31Zq8a0Z0mNSvFLzFA","9","22","9","22","9","22","9","22","9","22","9","22","9","22"
"18525","blhndZdg-NT5MPba5BsS_g","8","18","8","18","8","18","8","18","8","18","8","18","8","18"
"18526","hdkwBpYj1xCqpto_2ttZrw","9","19","9","19","9","19","9","19","9","19","9","19","9","19"
"18527","su9ZAiVCdy0suM5aD7x-1A","6","15","6","15","6","15","6","15","6","15","6","15",NA,""
"18528","-DgpeRZn2I6yGZI0z8BERA",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"18529","bCY3Jn1_p9GbCwnDzU-nDA","17","22","17","22","17","22","17","22","17","22","17","22","17","22"
"18530","S3Ij7fTt7dahnBcAwgn1xg","7","21","7","21","7","21","7","21","7","22","7","22","7","18"
"18531","Okz6OLHMVGUdpuhzglXIaQ","15","0","15","1","15","1","12","1","12","1","12","1","12","0"
"18532","hLKkvLBvFBEmL7lKgtG9kQ","8","14","8","20","8","20","8","20","8","20","8","20","8","20"
"18533","E9OK8eZuWYmaAsgqURU9Bw","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18534","apIHa_sfOox4DQkWE4u3ow","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18535","Er5Sa7QFxyqc4gNyRr34BA","7","3","7","3","7","3","7","3","7","3","7","3","7","3"
"18536","kBiutG9qIsxIqblT8AUMTA","10","19","10","19","10","19","10","19","10","19","10","19","10","19"
"18537","CB9kcdKLhHyOKJaXbVwk1A",NA,"","8","14","8","14","8","14","8","14","8","15","8","15"
"18538","-gMHZHFokeV0B5nL86AD-w",NA,"",NA,"","17","23","17","23","17","0","13","0","12","20"
"18539","8bCP6L_SPzmr5RkGiitsew","9","21","9","21","9","21","9","21","9","23","9","21","9","21"
"18540","-gbgBe9mxp7uFIUjrc1yxQ","12","22","12","22","12","22","12","22","12","22","12","22","12","22"
"18541","1m3VSTWnhjRtYwsxZJHaNQ",NA,"","5","20","5","20","5","20","5","20","6","20","6","20"
"18542","-u4GOj1eVaahuUanYnyifQ","15","22","15","22","12","22","12","22","12","22","12","22","12","22"
"18543","Ysnk2Kiw2eShQRjjQRNQnw","11","21","11","21","11","21","11","21","11","21","12","21",NA,""
"18544","vpWfPi0iu-eErqYydLaYtA","9","21","9","21","9","21","9","21","9","21","9","21","9","21"
"18545","RwvhnuyVObpgJHx8Gpz-Bg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"18546","l5petCRn2tXFt7BxZX6h0w","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"18547","IFd8rrHW444jj1FhlLbEMw","11","22","11","22","11","22","11","22","11","22","11","22",NA,""
"18548","16pceAshwMyqiEtoo3QU5A","11","20","11","20","11","20","11","20","11","21","11","21","11","20"
"18549","gdkBlxdPKKKNLFOTtIsf-g","11","22","11","22","16","22","11","22","11","22","11","22",NA,""
"18550","NBr_PlHaQh2mMLk9LyjQug","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"18551","v3ntTYej7aFdRVLtc3cmcg","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"18552","O2fEhHNGet8WXIZjlUHvGg","11","21","11","21","11","21","11","21","11","0","11","0","10","22"
"18553","XwY08UDMyBoNhVoFLGbcxg","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"18554","0JXMNNXsD-AsKOHJC33Xrw",NA,"","11","13","11","13","11","13","11","13",NA,"",NA,""
"18555","NN5yFlM-oiNnXYZzkEElsA","11","22","11","22","11","22","11","22","11","23","11","23","11","21"
"18556","aNY_YTJcAVy00cuXO3ty-Q","11","14","11","14","11","14","11","14","11","14",NA,"",NA,""
"18557","dEUGtDiZBbXlcljCyQrfzA",NA,"","11","21","11","21","11","21","11","21","11","21","11","21"
"18558","8q93JvPb-I2ppcNYY7BPrw","6","15","6","11","6","15","6","15","6","15","6","15","6","15"
"18559","fUcbgUL3sRP1qSB30j6eJw","10","20","10","20","10","20","10","20","10","20","10","20",NA,""
"18560","wITbeprsnf9wt1CYHIf4Dw",NA,"","11","21","11","21","11","20","16","20","17","22","16","21"
"18561","STbpq2Cc3MsbbXwQDRUJ8A","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18562","cQdUdLXpHjVs4xDXuv0eHw","8","19","8","19","8","19","8","19","8","19","8","14",NA,""
"18563","fsMX2yJrYuJODzhyG8FqiA","10","22","10","22","10","22","10","22","10","0","10","22","10","22"
"18564","Fh8xUOjkTQp8ooHa-HyqEg","9","23","9","23","9","0","9","0","9","0","9","0","9","0"
"18565","gANsoqfPQljZhBTv8YlgeQ","10","22","10","22","10","22","10","22","10","23","10","23","11","22"
"18566","CfzcG3ln3ydFUUGZWzOmvg","12","2","12","2","12","2","12","3","12","3","12","3","12","2"
"18567","KUG1ASDIAHvPtE0eqqDYJg","6","20","6","20","6","20","6","20","6","20","6","20",NA,""
"18568","qstjIV9Uq3lkQCi7OqY2Dg","5","22","5","22","5","22","5","22","5","22","5","22","5","22"
"18569","WaBLzZlA1PtyYTFjYa6F4g","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"18570","EicyKNFcBcN6TltW3KAJWQ","10","2","10","2","10","2","10","2","10","2","10","2","10","1"
"18571","CHYGStOcv5MgdIwBpSDgSg",NA,"","11","21","11","21","11","21","11","22","11","22","12","21"
"18572","XTTdaDYY39vVVl-27yE4uA","11","22","11","22","11","22","11","22","11","22","9","22","9","22"
"18573","SAP7Myf72pKvEc54Zl45vQ","9","22","9","22","9","22","9","22","9","22","9","22","10","20"
"18574","eS23Opvv1b6JCU_dN8_o5g","11","21","11","21","11","21","11","22","11","23","11","23","12","21"
"18575","K7zTIsNIyOUU9bQ_dlOJsQ",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","9","15"
"18576","eTp3B6e6xQmROpurmXNcLQ",NA,"","16","0","16","0","16","0","16","1","16","1","16","22"
"18577","dvl2HYHqn5Md8zUUkljhBg","7","21","7","21","7","21","7","21","7","22","8","22","9","22"
"18578","S_wyTuxj7bODZq8IBinTzw","10","14","10","22","10","22","10","22","10","3","11","3","11","0"
"18579","2QDVuHE4g4iH5YW8maYtkw","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18580","4ZcW_kf37w0ur8QFmX5VRg","9","20","9","20","9","20","9","20","9","20","9","20",NA,""
"18581","yF-muq-4vG-V-hKgmMcRvQ","4","20","4","20","4","20","4","20","4","20","4","20","4","20"
"18582","f_XE9x75jV8Nffd6VERoUQ","16","21","16","21","16","21","16","21","16","21","16","21","11","14"
"18583","U1nYfkmVge_DyAkNtNGWMg",NA,"","7","21","7","15","7","21","7","21","7","21","7","21"
"18584","hl6NmFCscjigwhi7a-FtfA","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18585","cSalYjSYNUEoTyOBx5GilA","10","23","10","23","10","23","10","23","10","23","10","23","10","23"
"18586","xEu4if3aOjtb3siGnPTauA","11","22","11","22","11","22","11","22","11","23","11","23","11","22"
"18587","HtJY_daJy6NJ3lkwdq52kQ",NA,"",NA,"","16","20","16","20","16","21","16","21","15","20"
"18588","AA-8gQt2Q8meei1qrL-vkQ","11","20","11","20","11","20","11","20","11","20","11","20","11","19"
"18589","QfN1Af_RqML4jCi5Tj1J6Q","10","21","10","21","10","21","10","21","10","22","10","22",NA,""
"18590","nvU5FVkMovSep9GavlwxTg","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18591","dzGssH8MPm6Z8oM8AxRBaQ","11","23","11","23","11","23","11","23","11","2","11","2","11","23"
"18592","sO_pne4N5QCGaZ4JdeaWKg",NA,"","7","14","7","14","7","14","7","14","7","14","7","14"
"18593","7LYzR3mMr0GLEItUxyWY7Q","12","21","12","21","12","21","12","21","12","21","12","21","12","21"
"18594","7q4WEa2W6ckmiR_hloEtFQ",NA,"","10","18","10","21","10","18","10","21","10","21","10","21"
"18595","9kRPZPnTSg61N20SPmmrww","6","23","6","23","6","23","6","23","6","23","8","23","8","23"
"18596","nTvQqu4LLc8NZuiva4qw6w","10","21","10","21","10","21","10","21","10","21","10","21","11","19"
"18597","dQvDVf7rU8e_HdHyExYQrQ","11","20","11","20","11","20","11","21","11","21","11","21","11","20"
"18598","6m4MX275ddYmfQ8QbY2Rkw",NA,"","16","21","16","21","16","21","12","21","12","21","12","21"
"18599","D-Ntb2rfy6B8pgUt9Fs52w","10","17",NA,"","10","17","10","17","10","17","10","17","10","17"
"18600","5-Ph4HN1KmqDJ9mKbIXN2A",NA,"","11","20","11","20","11","20","12","20","11","20","11","20"
"18601","41OWLIzLik9YD-AQetBbHg","10","1","10","1","10","1","10","1","10","1","10","1","10","1"
"18602","xVsCbA7RiKbQ8_bnQcsa0A",NA,"","17","22","17","22","17","22","17","22","17","22","17","22"
"18603","AenmGkpEdP2qjsrJ-EwQNA","17","22","17","22","17","22","17","22","17","22","17","22","17","22"
"18604","t7keNtFlKVCnit1rTgXSQg","10","3","10","3","10","3","10","3","10","4","10","4","10","3"
"18605","tpG1zt-m9hd1XDbZLZa9sw","7","21","7","21","7","21","7","21","7","21","7","21","7","21"
"18606","7b-rlO3xXvd4HAv2vE0xig","11","21","11","21","11","21","11","21","11","22","11","22","11","15"
"18607","6_XMlraOEBG5fJEFE8hHSg",NA,"","7","21","7","21","7","21","7","22","7","22","8","15"
"18608","2iNkryyzCH42hRflm3EBOw","11","0","11","0","11","0","11","0","11","0","11","0","11","0"
"18609","mmI9RKV1mwmJEeu-w3PjWw","7","18","7","18","7","18","7","18","7","18","7","17","7","17"
"18610","a4SdXFivmkZoHQsMpX740g",NA,"",NA,"",NA,"","19","22","17","22","17","22","17","22"
"18611","HlBNMhU18vASledaLoGPzw","10","20","10","20","10","20","10","20","10","20","10","18",NA,""
"18612","Z3V46zycoSPgCMZGK06oRA",NA,"","11","23","11","16","11","23","11","23","11","23","11","23"
"18613","IAl3rGV5j_2BGjAVc04qPw","12","18","12","18",NA,"",NA,"","12","20","12","20","12","20"
"18614","B-b7orBdnhDHCNqMETtlIQ","11","19","11","19","11","19","11","19","11","19","11","19","11","19"
"18615","0ZzTBiCF-iAl6KWEhxEuKQ","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"18616","y2qzm0Nc6wyjx3JGjX6Q_Q",NA,"",NA,"","8","16","8","16","8","15","9","18","9","16"
"18617","lOHzmSU3D4Pffc0lcUI3lg",NA,"","15","22","15","22","15","22","11","23","11","23","11","22"
"18618","DyFVWYvTsCogh3Aufaf11g",NA,"","11","21","11","21","11","22","11","21","11","21","11","21"
"18619","Z2TxTfQ-RU1lU9wV_a1Hig",NA,"",NA,"","10","17","10","17","10","17","10","17","10","17"
"18620","DJicqtXeSf4HFpiCS5-dBA",NA,"","11","20","11","20","11","20","11","21","11","21",NA,""
"18621","1C3zblgOfeCBpBzpHb9QMA","8","22","8","22","8","22","8","22","8","22","8","22","8","22"
"18622","aM-2kr5HCYeUCQKeZjnpoA","17","22","17","22","17","22","17","22","17","23","17","23","12","21"
"18623","9kcCv5sSKgfMX2j5EGHT3w","11","1","11","1","11","1","11","1","11","2","11","2","11","1"
"18624","-2sxAm6Mklc99LeBaGR25g","11","22","11","22","11","22","11","22","11","22","11","22","12","22"
"18625","t0t-PyCMCWTIl3p1eViWSA","11","22","11","22","11","22","11","23","11","23","11","23","11","22"
"18626","2Er9YHaEHiEwkUWLoiOqhQ","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"18627","M4cKCPSDu9r-e1RuRvTDqg","9","19","9","19","9","19","9","19","9","19","9","19","9","19"
"18628","rtRFcox-9L-yx_Wu3l4nsQ",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"18629","-QOl03c2B22yi_On0Fyv7w",NA,"","8","20","8","20","7","21","8","20","8","20","8","20"
"18630","nRnXZHTkXPGWWCjso3uRiQ","11","22","11","22","11","22","11","22","11","22","11","21","11","21"
"18631","ZswMN8ANKO9mYfGtfD848w",NA,"","12","22","12","22","12","22","12","22","12","22","11","15"
"18632","Vi7Qih_iAjq2BeVqdF_VFQ","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"18633","kZrMBQIkWzVSCYbSW0Xo8w","14","2","14","2","14","2","14","2","14","2","11","14","11","14"
"18634","VZjaY4glOxkbZKeGtf73gg",NA,"",NA,"",NA,"","11","18",NA,"","11","18","11","15"
"18635","EH9PbZJIfRnfTI85qkhFkQ","7","22","7","22","7","22","7","22","7","22","7","22","7","22"
"18636","VrlJifUE36-U_OaiipGexA","11","21",NA,"","11","21","11","21","11","21","11","21","11","21"
"18637","nulXqH8i7eQcMJSVwRsCsg","11","19","11","19","11","19","11","19","11","19","11","19","11","18"
"18638","pT4dKCd2olOJsWPcRFaBiw","6","15","7","12","6","15","6","15","6","15","7","13","7","13"
"18639","e_JotHESU7ECMQOFD_PkJQ","7","2","7","2","7","2","7","3","7","3","7","3","7","2"
"18640","C_1QbwlLo-CByZ69ngsWRQ",NA,"","11","22","11","22","11","22","11","22","12","22","16","21"
"18641","xNE_X4L3j5DsPhS9pNKLZg","17","0","17","0","17","0","17","0","17","2","17","2","16","0"
"18642","0oGCF9xsvKe1vS6Sm3o3VQ",NA,"","11","22","11","22","11","21","11","22","11","22","11","22"
"18643","ApPqdWCoVHfR22EjdxGVNg","11","22","11","22","11","22","11","22","11","23","11","23","11","22"
"18644","t6BMM6L5H5IXrD6kSgOjOg",NA,"","11","15","11","22","11","14","11","22","11","22","11","21"
"18645","mOQnGN8OmZCizjXr-8qvJg",NA,"","7","22","7","22","7","22","7","22","7","22",NA,""
"18646","NAtEvQZvpOKFTUCCSq2xfw","10","20","10","20","10","20","10","20","10","20","10","20",NA,""
"18647","TPFJeB-ZRr48SdoMbg3N9w","10","17","10","17","10","17","10","17","10","17","10","17","10","17"
"18648","JbUjGjc_K_Od9s3ysv142g","16","20","16","20","11","21","11","21","11","21","9","21","9","20"
"18649","2u_w3rthRzR2uEihW5BC4A","16","22","16","22","16","22","16","22","16","22","16","22","16","21"
"18650","gR7sKVdRNXEcNEAz0hkCMQ",NA,"",NA,"","17","21","17","21","17","21","17","21","17","21"
"18651","QtbrSnqSPJbmxbmwp1IVFQ",NA,"","8","14","8","14","8","14","8","14",NA,"",NA,""
"18652","syK9Ir_TMVQlDzhzUuV6Pw","11","4","11","4","11","4","11","4","11","6","11","6","11","4"
"18653","F_yjUrxOpnGiVJ6hq06TkA","10","21","10","21","10","21","10","21","10","21","11","20","12","19"
"18654","Ip-biANzCmf1aTclubCIcA","11","2","11","2","11","2","11","2","11","2","11","2","11","2"
"18655","jqcxn2QZjYhCPXiXOrM6Ew","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"18656","sN2G7DGRc_whgIcZf7FHdA","11","21","11","21","11","21","11","21","11","21","11","21",NA,""
"18657","Yebpocqt88Bt542T-T7yQA","16","20","16","20","16","20","16","20","16","20","16","20","16","20"
"18658","ai29zMnhhapQ_NrGckIzXQ","12","1","12","1","12","23","12","1","14","23","14","23","12","1"
"18659","OOeAK34f-MH1TTo_qnXkkw","9","21","9","21","9","21","9","21","9","21","9","21","9","20"
"18660","-tkJ6OjNGEHyIVF2WNjT4Q","7","22","7","22","7","22","7","22","7","22","7","22","7","22"
"18661","e64eKd0FluEAmhkQhXoXLg","11","22","11","22","11","22","11","22","11","23","11","23",NA,""
"18662","dzYTNSUTt81QsJOd29hwGQ",NA,"",NA,"","16","20","16","20","16","20","12","20","12","17"
"18663","Q6oMnhSr8fLtOrMIgjVFxg","7","13","7","13","7","13","7","13","7","13","7","13","8","13"
"18664","-vmadL_QwSu1NngViM0ocg","4","0","4","0","4","0",NA,"",NA,"",NA,"","4","0"
"18665","5wDemriN_h0btVY4quTqqg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"18666","-B0E1b3TjA3zV6leb74pbg",NA,"","15","22","15","22","15","22","15","22","11","22","11","22"
"18667","SUVt0KJpx2FEppkWmkX-3Q","7","2","7","2","7","2","7","2","7","4","7","4","7","2"
"18668","d1fgVjBVid3WhzjLqC79UA","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"18669","voM0Vzq4aqWgZMjOitDKmQ","10","22","10","22","10","22","10","18","10","22","10","22","10","22"
"18670","gvYejQuCHLWy1YYyMZ__Zg","11","23","11","23","11","23","11","21","11","23","11","23","11","23"
"18671","qDmK77wp6HMlKgIdctyXZw",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"18672","TIDKr_q4zAtsfthD0Jtu6Q","11","20","11","20","11","20","11","20","11","20","11","20","11","20"
"18673","EJe0WgYzB_sey-GKEFXcCw",NA,"",NA,"","8","14","8","14","8","14","8","14","8","14"
"18674","O_VcNEx8xj69pEEmnOToGg","8","15","8","15","8","15","8","15","8","15","8","15","8","15"
"18675","ZX_ADhWa0YcXSHoamqWXcA","7","17","7","17","7","17","7","17","7","17","8","17",NA,""
"18676","VTDoET1yXbcZbsHN28A8wQ","9","20","9","20","9","20","9","20","9","20","10","19","10","19"
"18677","Bsr09dSs3DMzL-ejpNbZUw","8","20","8","20","8","20","8","20","8","20","8","20","8","20"
"18678","WxLx34LGSR8B5uYScPD-jA","10","17",NA,"",NA,"",NA,"","10","17","10","17","10","17"
"18679","mXTlghSVhZ-SnbjklkRH2A","10","22","10","17","10","22","10","22","10","23","10","23","10","22"
"18680","pbpk7EKzgeKoPUKbJD2bjw","9","21","9","21","9","21","9","21","9","21","9","21","10","20"
"18681","7u58qiq0Rg2WZYdoBSFzdg",NA,"","17","21","17","21","17","21","17","22","17","22","17","21"
"18682","HbN7yReLADK-_gJTVioF7g","6","3","6","3","6","3","6","3","6","3","6","3","6","3"
"18683","bMPINFg-ZpL8FCsvWt9hrQ","6","0","6","0","6","0","6","0","6","0","6","0","6","0"
"18684","t0TSZCwOUs5_EeqsXQJcfQ","11","19","11","19","11","19","11","21","11","21","11","21","11","19"
"18685","W0Bkxyn4EMCar7cN11bQ2g","8","22","8","22","8","22","8","22","8","22","8","22","8","19"
"18686","Hwfir4fnIl-PGdSSOAmYfw","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"18687","_GWFlACEzbglxnF8rXsoQg","11","21","11","21","11","21","11","22","11","22","11","22",NA,""
"18688","2fdSeOe5YcvsRCMyE8ztXg","9","18","9","18","9","18","9","18","9","18","10","17",NA,""
"18689","cYejRK4MpTKR3mZwzXFd2g","11","23","11","23","11","23","11","23","11","0","11","23","11","23"
"18690","k5HBvQzRa21pph7zgaivag",NA,"","6","13","6","13","6","13","6","13","7","13",NA,""
"18691","kB34i-SXlRTS373O-cFr8w","11","22","11","22","11","22","11","22","11","23","11","23","11","21"
"18692","IhWYUSneSZnjWqWJnljI4g","11","19","11","19","11","19","11","19","11","19","16","20","16","20"
"18693","jIDYaDhtjf57TweRPWTgvA","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"18694","pbg1Q1i06wxtn6BG9gb8VA","11","0","11","0","11","0","11","0","11","1","11","1","11","0"
"18695","WpBwwZ2qVQmveXd_0CZuJg","6","12","5","13","5","13","5","13","5","13","7","13","7","13"
"18696","1uO1vCuJjAqgAzKO9Kji3w","9","2","9","2","9","2","9","2","9","2","9","2","9","2"
"18697","Mk2ljhV456oyb_dhZ7o1Zw","12","19","14","22","13","20","13","20","13","20","13","20","13","20"
"18698","iJv4-CIj2hPImU7V7hI4mA","11","23","11","23","11","23","11","23","11","0","11","0","11","23"
"18699","8-2kX5Xl3zgfW-tb8eWzhQ","8","21","8","21","8","21","8","21","8","21","8","21","8","21"
"18700","cKfE2R3q3jHOAQIS8_ahmg","10","22","10","22","10","22","10","22","10","22","7","22","7","22"
"18701","YQr1ywU2vGslnAIF5sKt8g",NA,"","7","14","7","14","7","14","7","14","8","15",NA,""
"18702","CFffXChMenxwIcj9Zrdkyw",NA,"","11","21","11","21","11","21","11","22","12","22","12","20"
"18703","WsYQOLf948vKiOEuYy-Ueg","7","18","7","18","7","18","7","18","7","18","7","18","7","18"
"18704","cpe2JE-YlT-b5NSnEHtwKg","17","22","17","22","17","22","17","22","17","22","17","22","17","22"
"18705","X-gfdg_O3b9Z88QSyh-fig",NA,"","17","22","17","22","17","22","17","22","17","22","17","22"
"18706","QfeZMP4i955rsThVYLb_Mw",NA,"",NA,"","16","21","16","21","12","22","12","22","11","15"
"18707","lkesp7bQlPaaANqGlTS1PA","12","21","12","21","12","21","12","21","12","22","12","22","12","22"
"18708","AnV9A4DVM_2sD0AkJ9n9Gg","17","21","17","21","17","21","17","21","17","21","17","21",NA,""
"18709","yQlagMc9xVnkJ_W_BLJuPg","12","21","12","21","12","21","12","21","12","21","12","21","12","21"
"18710","odOYqLxjETr411bk0SEaMQ","11","22","11","22","11","22","11","22","11","22","11","22","11","21"
"18711","ypC2S-ps5Vfdys1K4Imj7g","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"18712","pzYQN9esGjlokdku_ClLxg","11","22","11","22","11","22","11","22","11","1","11","1","11","22"
"18713","yx91SEYTHsuHGQoKV-189g","7","18","7","18","7","18","7","18","7","18","8","16","8","16"
"18714","MoBtn0cDC-VM9jr11vesgA",NA,"","11","22","11","22","11","22","11","23","14","23","14","22"
"18715","ohkyum0iYT1_TvYUC_P0sw","8","20","8","20","8","20","8","20","8","20","8","20","8","16"
"18716","Fw3N8werMEw097IWlqZeOQ","7","21","7","21","7","21","7","21","7","21","7","21","7","21"
"18717","PBt_sana68L9ZjgQzeJ7zw","11","23","11","23","11","23","11","23","11","23","11","23","12","23"
"18718","xVJv__UZMNfW1O4oGUrvWw","16","21","16","21","16","21","16","21","16","21","16","21","16","22"
"18719","QZhxPCpITTGoavn0RWSmvw",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"18720","3MuG0FEQZFhnr67dcIQEUg","6","22","6","22","6","22","6","22","6","22","6","22","7","22"
"18721","zyNOl2NyRLUvMesiHBOWrw",NA,"","11","21","11","21","11","21","11","21","11","21","11","21"
"18722","srrusB-Z9_8NF9z5gZ3Nxg","5","17","5","17","5","17","5","17","5","17","5","17","5","17"
"18723","eXQq0BPDyBFCFtjcZ98r_A","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"18724","g6LYC-qcEhitbqv0WDQ3dA","11","21","11","21","11","21","11","21","11","21","11","21","11","20"
"18725","0fbJdAPMHQBUGl4aNsg7-Q",NA,"","11","15","11","22","11","22","11","23","11","23","11","22"
"18726","o5miiNPcJQg12kKozqEZBg",NA,"","12","19","12","19","12","19","12","19","12","19",NA,""
"18727","7zPuYMRofDGGCwv4n5xeyA","7","22","7","22","7","22","7","22","7","22","7","22","7","22"
"18728","NfiUY2-bFWd4S_G8YnGNlA",NA,"",NA,"",NA,"",NA,"",NA,"","9","14","9","14"
"18729","Ame0MIWNe3J6zWbBSJpNSw",NA,"","12","21","12","21","12","21","12","22","12","22","12","21"
"18730","1BUyH7zjFlDqx9nzWZigxA","11","3","11","3","11","3","11","3","12","4","12","4","12","2"
"18731","4jkGZhbMPUg3Talazishtg","16","22","16","22","16","22","16","22","16","22","12","22","12","22"
"18732","-_9-wQvZHckgHHQm7itlbQ","11","16","11","16","11","16","11","16","11","16","11","16","11","16"
"18733","4S1WQMjW-aYkArmm6v-C2A","10","15","10","15","10","15","10","15","10","15","10","15",NA,""
"18734","BEYTzHkmm0Yj_0VbOFQ2tA","11","21","11","21","11","21","11","21","11","21","11","21",NA,""
"18735","ljDdPVffS7s3011qpgaj-w","6","15","6","21","6","21","6","21","6","21","6","21","6","21"
"18736","KDa8CdWat2BX7iDPC4ik4g","11","0","11","0","11","0","11","0","11","0","11","0","16","22"
"18737","xw6oGdPr5_03KcBA4UPZrw","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
